id,title,content,excerpt,createdAt,updatedAt,forumName,forumAlias,gender,topics 
229872268,#圖 #混合肌 肌膚檢測與簡單保養分享 ：）,"雖然本身不是什麼保養專家，但自己也保養了很多年，所以想說跟大家分享分享：）

我是混合肌膚，夏天稍微偏油一點。冬天當然就是剛剛好的肌膚啦：）
很多人都以為肌膚會出油原因是「不夠保濕」，但要告訴大家一個悲慘的事實，肌膚會出油是「天生的」所以要回家問你媽媽～

我們的皮脂腺本身就會分泌油脂，不會因為你多擦了比較保濕的面霜他就不出油，根本是兩回事的啦！詳細的成因可以看這篇文章：https://www.medpartner.club/oil-water-balance-myth/

教大家簡單的做肌膚檢測～ 是皮膚科醫生分享給我的，我覺得很簡單也很有用，當然會隨著季節有所不同，有助於大家挑適合自己的保養品跟彩妝品:)) ☺️☺️☺️

1- 晚上用適量的洗面乳洗臉完後，不擦保養品去睡覺。
2- 早上觀察自己出油的部位來判斷，大概分五種！

a . 剛剛好，不油也不乾 > 恭喜你！萬人稱羨的中性肌
b. 全臉很乾！> 好啦就是乾性肌，小心細紋跟斑點 QQ
c. 全臉很油！> 那就是油性肌，要注重清潔，小心痘痘粉刺問題～
d. 兩頰乾燥、T字部位出油 > 混合肌偏乾肌，保養注意分區保養（分兩頰跟T字）
c. 兩頰偏油、T字部位出油 > 混和偏油性肌，保養注意分區保養（分兩頰跟T字）

-
保養的第一步驟：清潔
・卸妝跟洗臉 （洗臉是用MUJI的保濕洗面乳，就不特別介紹囉）

歐舒丹 蠟菊卸妝油 NT$1280 🌼🌼
純植物油的卸妝油，比較不容易有粉刺問題！
（用植村秀的狂長粉刺 - - ) 我自己很喜歡這款的味道，卸妝起來真的很放鬆。
以專櫃卸妝來說CP值覺得很高，而且卸除力優秀～

http://i.imgur.com/AOCKs8K.jpg


・化妝水 > 精華液  > 沒錯我就擦這樣！
http://i.imgur.com/4vlJec4.jpg

（由右到左）

1- 歐舒丹 蠟菊精華凝露 NT$1280

這款化妝水我個人真的很推，在櫃上試用之後就愛上了 ❤️
質地雖然偏濃稠，我都是不用化妝棉直接擦在肌膚上，稍微按摩讓肌膚吸收。完全不會粘，而且沒有酒精。
蠟菊本身有抗老功能，也可以舒緩跟鎮定泛紅肌膚，味道質地跟保養起來的感受我都很喜歡

p.s. 不要想說還年輕不用抗老，抗老真的是維持肌膚現在的樣子，早用比較好 <3，但不要選擇太油膩的抗老產品，也不適合自己。

2- 綠藤生機 精華液 NT$580 🌱🌱
這款成分也很天然，成份只有 12種，單純在保濕上很有效果，不過就沒有什麼抗老效果，但是沒有酒精又是純天然100%的保養品，用起來也很好吸收，價格也還ok，也沒有加一些阿哩餔打的東西。

3- innisfree 🍊🍊白無瑕柑橘C雙生精華  NT$1300 (看官網價格，當初買好像沒那麼貴）

這個我只在晚上使用，本身肌膚有一點痘疤，大多聚集在下巴（一個生理痘的位置- -) 所以除了眼周黑眼圈會擦，會針痘疤加強擦這罐。
味道是淡淡柑橘香，本身也是無油的產品，所以擦起來還算快吸收，但清爽程度比前面兩款弱，擦了一陣子覺得有感善，不過要持續擦大概快一個月，而且早上也會需要防曬才有用。

4- innisfree 綠茶籽保濕滾珠眼部精華 NT$650

早晚都會使用，而且滾輪冰冰的超舒服🤣🤣
當初沒想過會用眼部保養品，但是發現自己眼下都會容易因為乾燥脫妝，覺得好像需要來擦一下。

這款很好吸收，用了兩隻惹，上妝也不會在眼下看起來浮粉老老的，覺得不錯。如果怕太滋潤長小肉芽的捧油，可以試試看這個！

肌膚是混合肌，目前都沒有擦乳霜或是乳液或是油（他們都很像～成分不一樣而已）的產品，再擦上去，明天早上起來肌膚摸起來就會uu的。🌝🌝🌝

不過如果你是混合偏乾肌，後面當然可以擦一點乳液在兩頰就好，T字不擦～

以上就是我簡單的分享啦！
雖然都不是用版上好像比較多人用的產品（例如契爾氏.etc）
總之也給大家參考，當作選擇囉：）

另外如果是痘痘肌膚該怎麼辦
本人下次再分享我曾經的抗痘史，
但有「痘痘」就是去看醫生。
真的沒看個兩個月不會好QQ",雖然本身不是什麼保養專家，但自己也保養了很多年，所以想說跟大家分享分享：），我是混合肌膚，夏天稍微偏油一點。冬天當然就是剛剛好的肌膚啦：），很多人都以為肌膚會出油原因是「不夠保濕」，但要告訴大家一個悲慘的事實，肌膚會出油是「天生的」所以要回家問你媽媽～,2018-10-17T18:14:00.235Z,2018-10-17T18:17:49.864Z,美妝,makeup,F,
229872246,#開箱 #試色 伊麗莎白雅頓 完美紐約超水潤唇膏-亞洲限定12色,"（廢話很多）
我接觸化妝時間大概半年（只有蜜粉、眉毛，近一兩個月才開始嘗試眼妝、唇妝）
所以有任何詭異、塗不好的地方還請見諒

我只是很想分享抽到一整套唇膏的喜悅啊～
不過有任何能改進的地方，我都虛心受教！

之前因為XX唇膜而變敏感嘴唇
唇炎到現在都還沒好轉😭
常常乾燥脫皮，很多護唇膏、唇膏，甚至是刺激性高一點的食物都會導致我唇炎變嚴重
唇周還暗沉了一大圈😭😭😭
所以有修一下唇周的皮膚

雖然刮了鬍子，但拍完才發現細毛也很明顯，為了不重新試色(很累！)，只能隨便它了😑

先來個產品圖⬇️
https://i.imgur.com/KlZBIn0.jpg
https://i.imgur.com/btB6oUA.jpg

然後是唇卡⬇️
https://i.imgur.com/kxekLiy.jpg

再來是素唇⬇️
https://i.imgur.com/Rzo5Dgu.jpg


所有試色如下⬇️
都在同個地方、同個光源、盡力同角度、同笑容拍的
但可能是和光的遠近導致有些黃有些白..

i8外鏡頭拍，無添加任何濾鏡效果
https://i.imgur.com/xmSLjzO.jpg
https://i.imgur.com/MxxqhfP.jpg

我的前三名是#53 #55 #58
這套亞洲限定的顏色真的超棒，混搭也很好看
除了#49讓我很難駕馭，其他都超美～
也都不會突顯我的黃臉～

評分⬇️
持久度⭐️⭐️⭐️⭐️⭐️
半天下來顏色居然還在😱
有點染唇，需要非常認真卸除！
剛塗上的時候很容易沾染到牙齒、杯緣..等等
要特別注意一下！

顯色度⭐️⭐️⭐️⭐️⭐️
塗過一次就很飽滿了

保濕度⭐️⭐️⭐️⭐️
（只用妝前唇霜，沒有特別保養）
我是超級乾唇人～又因為唇炎無法擦護唇膏（還沒找到我的蜜糖😢）
之前都是用Dior的潤色護唇膏，雖然顏色漂亮、擦得當下很濕潤，但過一下子就開始起一堆死皮、開始有乾燥感
這款擦了整天嘴唇還是很濕潤，但在卸除後發現會有點脫皮，扣一顆星星😤

不顯唇紋度⭐️
我覺得自己唇紋不算深，但...⬇️
https://i.imgur.com/UEskJEk.jpg
我覺得超明顯的啊😭😭😭😭
把我的每條唇紋都顯示出來了呀～～
雖然遠看不會這麼明顯，但看到鏡子就好在意！
>>這點有點因人而異，我自己是不太喜歡😞

好了，我要拿去跟我媽、我姐分贓了👋🏻
希望有幫助到觀望的人😆

——題外話——
推一下 漢神巨蛋的伊麗莎白雅頓櫃姐-宣蓁
我去三次都只是兌換試用包
她看過一次就記住我！就算我沒消費，她也都沒有臭臉過～
還很熱情的提醒我一些兌換、抽獎活動
（不會推銷超棒！！！）
有興趣想嘗試很多商品的人可以找她唷！
我姐試用的時候一敏感，她也不嫌麻煩的趕快幫我姐卸除、鎮定肌膚，並找出哪個產品是兇手

本來很想買這家的眼部保養，但因為價格過高，只好投向SK-II的懷抱了😅",（廢話很多），我接觸化妝時間大概半年（只有蜜粉、眉毛，近一兩個月才開始嘗試眼妝、唇妝），所以有任何詭異、塗不好的地方還請見諒，我只是很想分享抽到一整套唇膏的喜悅啊～不過有任何能改進的地方，我都虛心受教！,2018-10-17T18:08:25.507Z,2018-10-17T18:11:28.855Z,美妝,makeup,F,
229872047,旁氏毛穴淨白美肌淨顏卸妝油沒賣了嗎,"旁氏的這一款是不是都沒在賣了？
跑了台中高雄的寶雅跟康是美都沒了
屈臣氏好像本來就沒在賣了？
寶雅康是美的網路店面也都沒賣了
但好像也沒看到明確公告說不進貨了
有人知道它的下落嗎QQ
我用了超多罐了覺得好用

https://i.imgur.com/w58q9Qu.jpg",旁氏的這一款是不是都沒在賣了？跑了台中高雄的寶雅跟康是美都沒了，屈臣氏好像本來就沒在賣了？寶雅康是美的網路店面也都沒賣了，但好像也沒看到明確公告說不進貨了，有人知道它的下落嗎QQ，我用了超多罐了覺得好用,2018-10-17T17:30:37.791Z,2018-10-17T17:30:37.791Z,美妝,makeup,F,
229871870,2018週年慶戰利品分享 倩碧 碧兒泉 契爾氏 品木宣言 Bobbi Brown,"今年是我第一次在週年慶大開殺戒😂😂😂
想寫一篇文章紀念一下🛒🛍🎁❤️
順便寫使用感受給板上姊姊妹妹們參考
因為很多商品是剛開始用 所以這幾個月會再更新使用狀況

開始囉💁🏻‍♀️
我的膚質：混合T字油肌，雙頰很常泛紅，嘴巴周圍時常冒痘（有膿有血的那種）

先來一張大合照
https://i.imgur.com/eP3HPGR.jpg

來囉
～～～～～～～～～～～～～～～～～～～～～～～

1⃣️倩碧
https://i.imgur.com/z0WuW3g.jpg
我在週年慶開跑前先被燒到三步驟的奇蹟凝露
所以迫不及待跑去買（結果買貴了哭哭 $1500
目前這罐用的很滿意 質地非常清爽好吸收 膚質穩定很多 比較不會出油 應該會持續回購 但是塗上雙頰有時會有些微發熱刺痛感
本來想再去買一組，結果櫃姐跟我說已經全省缺貨，但我在網路商城有找到，所以又再買了一組哈哈哈
如圖
https://i.imgur.com/2XmTDLH.jpg
💁🏻‍♀️點評：小資女孩剛接觸專櫃保養品，買這組就對了！CP值超高 很推！
回購指數：🔥🔥🔥🔥🔥

另外一組
潔膚水 水磁場組合$2000
因為前次消費櫃姐有給我一本護膚護照 說三個月內有回去消費滿額可以兌換禮物 她們給我一罐眼唇卸妝油（個人不推）

潔膚水2號 
酒精味超濃用了都會被嗆到哈哈 
但是我上臉是不會有什麼不適感 聽說要用純棉的化妝棉擦臉會擦出深層髒污，我是用絲花的化妝棉 沒有特別擦出什麼髒污 可能要換無印良品的再試試看
💁🏻‍♀️點評：不怕酒精味的鋁孩可以試試，很大罐用了不心疼
回購指數：🔥🔥

水磁場保濕凝膠
很多人說到倩碧都先推這個
因為我的臉很怕黏 擦太多東西會長痘痘
有幾次擦完臉有冒小痘痘 目前我還沒證實是因為它
改天會試試看化妝水後直接擦水磁場
再更新給大家
💁🏻‍♀️點評：不容易長痘的混油肌鋁孩可以試試，乾肌用這罐可能保濕力不夠
回購指數：🔥🔥🔥

PS這次買的這幾組都很神奇的附一個洗面膠
是為了清庫存還是...？
個人不會特地花錢買它 味道沒有很好聞之外洗淨力也還好而已


2⃣️碧兒泉
https://i.imgur.com/4RXV3z9.jpg
綠藻化妝水$810
為了湊滿額禮跟入會資格給櫃姐捧場才買
有點後悔應該要買水光草的😭
不知道為什麼倒在化妝棉上面居然會起泡 好害怕 到底是在保養還是在洗臉
只用了一次就不想用了哈哈應該會蝦皮拍掉
💁🏻‍♀️點評：不推 好用的化妝水應該還有更好的選擇
回購指數：🔥

摩洛哥火山泥組合$1260
這款我覺得比契爾氏白泥好用 我用白泥臉會很痛而且洗完臉很乾澀
火山泥裡面有不知道什麼果實的籽 洗臉可以順便按摩去角質 我用完會有超多粉刺浮出來 清完超爽（記得要收斂毛孔）
💁🏻‍♀️點評：清潔力很不錯，一週用一次剛剛好
回購指數：🔥🔥🔥🔥

乖乖乳組合$1620
我買回來第一天不知道是不是因為太興奮全部用一輪結果隔天爆痘😂😂😂（那天我有用綠藻化妝水+倩碧奇蹟凝露+奇蹟水小樣+乖乖乳，當天粉底也是第一次用的植村秀鑽石光粉底）
後來痘痘爆完後有持續使用乖乖乳當最後一步
沒有再爆痘了哈哈 最近皮膚變穩定很多
它有一個很難形容的味道，不難聞但也沒有很好聞😂
櫃姐說它開封後幾個月顏色會越來越黃是正常現象，不過我不想它變黃啊啊啊～～～
💁🏻‍♀️點評：ml數大可以用很久，小資鋁孩可入手當作乳液
回購指數：🔥🔥🔥🔥

上面兩個品牌我都是在中友百貨消費
櫃姐滿細心服務，不會冰人，尤其是碧兒泉的櫃姐整個坐下幫客人一對一服務，從保養第一步做到最後一個步驟，甚至連清潔面膜都給你試用了，個人覺得誠意很足夠，態度也不錯👍🏻


緊接著～～～～

3⃣️契爾氏
https://i.imgur.com/c4jaMA9.jpg
這次只買了激光淡斑精華30ml $2160
去年第一次嘗試專櫃保養品就是獻給契爾氏
可惜沒有讓我留下深刻印象
去年是買金盞花化妝水跟白泥的組合
化妝水我用了很無感，可能使用方式不對吧 說好用的人都說濕敷泛紅的地方退紅有用
但我自己發現濕敷雅漾活泉水有一樣的效果而且價格便宜多了😂
今年再給明星商品一次機會就買了這瓶 今天才第一次使用 之後會更新狀況
目前使用感受是很清爽的質地 超快就吸收
另外有跟櫃姐要紫鴛化妝水試用 對這個有一點興趣 先看看好不好用之後再觀望要不要買
因為是會員的關係櫃姐也給我一些試用包
有金盞花化妝水的 有白泥的 有激光家族的凝露 還不錯 好像每個月都可以領
💁🏻‍♀️點評：試用久一點再更新
回購指數：？？？

這次是在大遠百消費
櫃姐也很和藹可親，給人感受蠻好的👍🏻

4⃣️品木宣言
https://i.imgur.com/CN6zd6k.jpg
鼎鼎大名的靈芝水大大400ml $1980
網路上超紅的這罐 我也被🔥一波 先去靠櫃試用就被那個味道迷的不要不要的 直接想買大包裝但是中友的賣完了😢
幸好新光週年慶比較晚開始 請同事幫買一波 但也是缺貨缺到不行 月初訂 今天才到貨
今天也是第一次使用
果然味道真的好好聞啊啊啊，效果之後再更新
（我去台北玩也手滑訂了一瓶200ml的等櫃哥幫我寄來😂😂😂

💁🏻‍♀️點評：味道No.1 超❤️這味
回購指數：🔥🔥🔥🔥🔥


終於
最後最後是彩妝啦～～～

5⃣️Bobbi Brown
https://i.imgur.com/AkseKIk.jpg
潤色護唇膏-粉色$1125
週年慶開跑前在ig先看到體驗活動 填了資料就順路過去體驗粉底跟遮瑕了
櫃姐人很好 還有讓我體驗粉紅氣墊 妝前隔離跟潤色護唇膏
本來有在觀望要買持久粉底
但經過一番考慮決定先養好皮膚再考慮彩妝
當天有被這個護唇膏驚艷到 所以最後才決定買它
我上班很懶通常都是大素顏不然就是只擦潤色防曬 非常素 因為想找一個日常都能使用的唇膏 決定入手這隻
💁🏻‍♀️點評：擦上嘴會有超級水潤嘟嘟紅唇的好氣色，適合淡妝或是素顏日常使用
回購指數：🔥🔥🔥🔥

這隻也是在中友購入
櫃姐很親切 幫我服務的好像是櫃長


🐶🐶🐶
終於分享完了
大家看的爽嗎😂打好久文章好長
希望對大家有幫助～
有些商品才剛開封 我會慢慢更新上去～
有興趣的人可以收藏文章之後再來看唷❤️💁🏻‍♀️☺️",今年是我第一次在週年慶大開殺戒，想寫一篇文章紀念一下️，順便寫使用感受給板上姊姊妹妹們參考，因為很多商品是剛開始用 所以這幾個月會再更新使用狀況，開始囉‍️，我的膚質：混合T字油肌，雙頰很常泛紅，嘴巴周圍時常冒痘（有膿有血的那種）,2018-10-17T17:04:55.372Z,2018-10-20T09:34:48.187Z,美妝,makeup,F,
229871565,屈臣氏新乳液？,"https://i.imgur.com/V2rtJec.jpg
有人看過這款乳液嗎？
好像是最近屈臣氏剛上的新品，求試用心得？？值得買嗎？？",有人看過這款乳液嗎？好像是最近屈臣氏剛上的新品，求試用心得？？值得買嗎？？,2018-10-17T16:35:10.815Z,2018-10-17T16:35:10.815Z,美妝,makeup,F,
229871310,#試色 #小棕皮 #loreal新款脣膏642,"以下簡單試色照分享（7+前鏡拍攝）

我買的這隻色號是642，質地是滋潤型。
顏色則是玫瑰棕帶一點點土色，擦起來蠻知性的，開架有這樣的調色我覺得還不錯。
https://i.imgur.com/4FGYV7W.jpg
https://i.imgur.com/6tSln37.jpg
https://i.imgur.com/mx0EVIP.jpg
可以看到因為是滋潤型唇膏所以延展性很好💄

持久度就是水潤型唇膏那樣，所以出門較長時間或是吃完東西後都要補擦。
補擦不會斑駁，光澤還是很美，而且不是假潤，上唇的感受蠻舒適的。
薄擦無法完全遮蓋唇色，大概疊擦2-3次後顏色會比較飽和，一直疊也不會覺得很厚重👍
https://i.imgur.com/IsplXC9.jpg
這是薄擦

https://i.imgur.com/mWLWxOW.jpg
這是厚擦
可以看到他撫平唇紋的效果很好，
而且光澤很美。

有興趣的可以去藥妝店巡田水時試試看唷！

以上簡單分享，謝謝🙏",以下簡單試色照分享（7+前鏡拍攝），我買的這隻色號是642，質地是滋潤型。顏色則是玫瑰棕帶一點點土色，擦起來蠻知性的，開架有這樣的調色我覺得還不錯。可以看到因為是滋潤型唇膏所以延展性很好，持久度就是水潤型唇膏那樣，所以出門較長時間或是吃完東西後都要補擦。,2018-10-17T16:10:04.072Z,2018-10-21T13:47:13.416Z,美妝,makeup,F,
229871271,EH紅酒盤的兩種畫法🍷,"https://i.imgur.com/UoT8Vuy.jpg
大家好👋🏻
今天要分享的是愛麗小屋紅酒盤的兩種眼妝～
在韓國非常火的一盤，以韓國眼影的標準來說，顯色度是算不錯的了，不會像歐美眼影那麼顯色，所以這盤非常容易駕馭，特別適合新手用👍🏻

第一種：
https://i.imgur.com/PqmuRG8.jpg
 • step 1 : 用❶暈染整個眼窩、下眼影部分
• step 2 : 用❷從下往上暈染至雙眼皮折上方，暈染自然邊界、下眼影後2/3處
• step 3 : 用❸小範圍的畫在眼尾1/3處，暈染自然邊界、和下眼尾後1/3處
• step 4 : 用❹畫在上眼皮中央、下眼影前2/3處
• step 5 : 用❺打亮在上下眼皮中央
• step 6 : 眼線+睫毛膏✔

完成圖：️
https://i.imgur.com/dowOs6C.jpg


第二種：
https://i.imgur.com/tGb8LzQ.jpg
 • step 1 : 用❶從下往上暈染至整個眼窩、下眼影
• step 2 : 用❷從下往上畫至雙眼皮摺、下眼影後2/3位置
• step 3 : 用❸畫在上下眼尾1/3位置
• step 4 : 用❹打亮上下眼皮中央
• step 5 : 眼線+睫毛膏✔️

完成圖：
https://i.imgur.com/NQ7Dbce.jpg


很久沒發文了，希望你們喜歡今天的分享💗

詩琪姐姐💃🏻",大家好，今天要分享的是愛麗小屋紅酒盤的兩種眼妝～在韓國非常火的一盤，以韓國眼影的標準來說，顯色度是算不錯的了，不會像歐美眼影那麼顯色，所以這盤非常容易駕馭，特別適合新手用，第一種：• step 1 ： 用暈染整個眼窩、下眼影部分,2018-10-17T16:08:20.364Z,2018-10-17T16:11:43.765Z,美妝,makeup,F,
229870981,簡單保養新防曬,"期待簡單保養的新防曬，因為看別人說新款的是適合油肌跟混合肌
只是到現在還不知道什麼時候會推出
舊款的在官網也完全看不到了

希望也是個不致粉刺的防曬",期待簡單保養的新防曬，因為看別人說新款的是適合油肌跟混合肌，只是到現在還不知道什麼時候會推出，舊款的在官網也完全看不到了，希望也是個不致粉刺的防曬,2018-10-17T15:49:01.538Z,2018-10-17T15:49:41.285Z,美妝,makeup,F,
229870935,求 相似色唇彩推薦,"我最近的愛色是我自己調出來的，是用mister morden 的舊款唇釉508+妙巴黎戀法魔幻經典唇彩 #19深情濃紅，混出來的，
https://i.imgur.com/ptvx754.jpg
我會擦的有點咬唇，因為晚上快卸妝比較不明顯
https://i.imgur.com/SpUWwtR.jpg
大概是這樣，照片應該看的出我蠻不白的哈哈，因為我最近不愛上底妝，但這顏色化上不突兀還很有氣色(不是偽素顏那種)。 
有怕大家看了覺得太赤裸的縮小全臉小圖
https://i.imgur.com/qetFrNK.jpg

https://i.imgur.com/gVhDQbq.jpg
https://i.imgur.com/mna62le.jpg


我超愛，但這兩支是乾上加超乾的混合，我有上打底，但他們在唇上還是會默默吸走水分。很不舒服，有人覺得有類似的顏色嗎？ 我比較愛霧面，但滋潤型的也可以推薦。另外，不怕乾的人，這樣擦真的超美，做個分享~",我最近的愛色是我自己調出來的，是用mister morden 的舊款唇釉508+妙巴黎戀法魔幻經典唇彩 #19深情濃紅，混出來的，我會擦的有點咬唇，因為晚上快卸妝比較不明顯，大概是這樣，照片應該看的出我蠻不白的哈哈，因為我最近不愛上底妝，但這顏色化上不突兀還很有氣色（不是偽素顏那種）。,2018-10-17T15:42:25.593Z,2018-10-17T15:49:24.962Z,美妝,makeup,F,
229870869,混合 敏感肌 底妝,"先講一下自己的膚況好了
混合敏感肌
不太長痘痘
但有很多粉刺😭😭

最近在用fit me反孔特霧粉底液
但是使用了好幾次
都會有泛紅跟長疹子的感覺
上網爬文了一下
好像是說有酒精的成分
現在整個臉變得花花的感覺😭😭😭

所以想看看有沒有適合的底妝
冬天用也不會太乾的
目前考慮用
比較保濕的防曬(可能有潤色)跟粉餅當底妝

之前所使用的底妝產品都是
氣墊粉餅、粉底液
還沒用過粉餅
第一次入手想多了解了解😂

目前觀望的選手有：
1。資生堂 心機星魅輕羽粉餅
爬文後發現這個對於敏感肌來說
不會過敏
但似乎會暗沉(？！

2。Za 妝自然
會考慮這個的原因是因為他是開架的
第一次使用粉餅
想說先從開架的入手
怕如果買資生堂後
結果發現不適合
就會很尷尬

目前冬天打算用的粉底液是
fit me dewy+smooth
（比較保濕 紫色字的那款)
只有使用過一次
還沒什麼感受
好怕他跟反孔特霧一樣
讓我大過敏
我之後會再試試看

但最近想說先簡單上妝
想詢問看看大家的意見
或者有其他不錯的粉餅、粉底液
可以推薦給我
感謝🙏",先講一下自己的膚況好了，混合敏感肌，不太長痘痘，但有很多粉刺，最近在用fit me反孔特霧粉底液，但是使用了好幾次，都會有泛紅跟長疹子的感覺，上網爬文了一下，好像是說有酒精的成分，現在整個臉變得花花的感覺,2018-10-17T15:37:33.495Z,2018-10-17T15:37:33.495Z,美妝,makeup,F,
